from,to,comm_from,comm_to
8136,149869,2,2
87621,36898,1,1
93938,34260,1,1
109966,69992,1,1
73021,111538,1,1
101447,149869,2,2
164770,102864,1,1
113317,34260,1,1
164787,104885,1,1
164787,58670,1,1
164787,163614,1,1
113317,149869,1,2
89052,36898,1,1
39456,173494,1,1
26400,100702,1,1
26400,155985,1,1
26400,37398,1,1
26400,100702,1,1
82445,124721,1,1
164704,167791,1,1
26400,100702,1,1
164704,102864,1,1
26400,100702,1,1
26400,100702,1,1
31873,36898,1,1
73021,36898,1,1
164770,107421,1,1
164770,158308,1,1
73021,131635,1,1
73021,102864,1,1
18963,77433,1,1
164770,131635,1,1
164770,102864,1,1
8136,32018,2,1
111538,23656,1,1
34309,58670,1,1
34309,88951,1,1
71734,109969,2,2
156963,128180,2,2
30732,10322,1,1
56315,93682,1,1
131635,102864,1,1
31435,20111,1,1
155947,149869,2,2
121257,134752,1,1
121257,53983,1,1
74159,102864,1,1
97427,93682,1,1
31873,34260,1,1
74118,34260,1,1
173494,102864,1,1
75766,54031,2,2
75766,102864,2,1
75766,149869,2,2
142814,59443,1,1
142814,102864,1,1
142814,142814,1,1
101447,109969,2,2
143943,162753,1,1
143943,30653,1,1
75766,96341,2,2
91361,58670,1,1
75766,155947,2,2
57130,102864,1,1
73021,102864,1,1
84488,109969,2,2
155307,149869,2,2
174530,44325,2,2
73021,167791,1,1
73021,173494,1,1
109012,33080,1,1
109012,96001,1,1
168359,156769,1,1
91361,158308,1,1
74859,134752,1,1
74859,53983,1,1
51175,65244,2,2
36432,155947,2,2
91361,102864,1,1
84488,72977,2,2
31873,34260,1,1
84488,67104,2,2
92520,78500,1,1
29829,58670,1,1
55301,169006,1,1
12153,55474,1,1
113001,113001,1,1
155942,32906,1,1
101447,312,2,2
3443,32018,2,1
89021,102864,1,1
124796,5536,2,2
96341,109969,2,2
96341,72977,2,2
96341,39931,2,2
45830,159037,1,1
96341,5536,2,2
96341,42450,2,2
51175,155947,2,2
92124,158308,1,1
80314,159037,1,1
43394,169006,1,1
10656,139585,1,1
13969,102864,1,1
98841,98841,1,1
84488,149869,2,2
106318,28771,2,2
106318,106318,2,2
156963,149869,2,2
1758,102864,1,1
1758,6236,1,1
1758,12737,1,1
125157,102864,1,1
78037,98957,2,1
5536,46649,2,1
5536,32018,2,1
5536,102864,2,1
114491,19158,1,1
101447,312,2,2
33080,96001,1,1
30305,35032,2,2
30305,102864,2,1
30305,129392,2,1
161965,134752,1,1
161965,53983,1,1
132263,139585,1,1
132263,173494,1,1
132263,938,1,1
8136,109969,2,2
102864,173494,1,1
101447,32018,2,1
101447,158763,2,2
3443,150289,2,2
101447,76105,2,2
101447,46649,2,1
74859,102864,1,1
92924,174784,1,1
125720,102864,1,1
101447,75612,2,2
31873,128160,1,1
132263,58670,1,1
132263,88951,1,1
62221,102864,1,1
62221,125748,1,1
145517,172398,1,1
150803,19158,1,1
157109,134752,1,1
56409,109969,2,2
101447,149869,2,2
28771,106318,2,2
157109,129126,1,1
157109,34260,1,1
136724,148442,1,1
6236,12737,1,1
118306,55474,1,1
155947,139326,2,2
44497,155947,2,2
73021,174784,1,1
107019,49926,2,2
129126,58670,1,1
34309,20111,1,1
146328,15567,1,1
65404,161965,1,1
65404,102864,1,1
13746,150653,1,1
13746,158308,1,1
114874,159037,1,1
114874,167791,1,1
114874,38295,1,1
114874,96001,1,1
15567,146328,1,1
15567,54499,1,1
92520,58670,1,1
157238,174784,1,1
28771,89415,2,2
130553,149869,2,2
167455,158308,1,1
9009,93947,1,1
9009,130455,1,1
9009,84483,1,1
1982,1982,1,1
9009,26400,1,1
9009,6599,1,1
25548,155947,2,2
116502,125638,1,1
60448,142854,2,2
96001,159037,1,1
96001,96001,1,1
96001,38295,1,1
37199,6236,1,1
53983,134752,1,1
53983,53983,1,1
134752,53983,1,1
121257,110499,1,1
141051,77433,1,1
102601,19158,1,1
153559,45697,1,1
95650,46649,1,1
95650,148442,1,1
95650,46649,1,1
108402,53688,1,1
1521,169006,1,1
43966,158308,1,1
175829,53983,1,1
134306,9399,1,1
134306,100702,1,1
73021,6236,1,1
73021,124548,1,1
73021,53983,1,1
58107,155109,1,1
58107,167791,1,1
58107,87621,1,1
59768,164704,1,1
69720,119060,1,1
69720,100702,1,1
98957,19158,1,1
62323,20111,1,1
58107,174784,1,1
58107,155109,1,1
58107,163646,1,1
58107,174784,1,1
142246,140444,2,2
119060,100702,1,1
71461,53688,1,1
42450,150289,2,2
59204,22386,1,2
95650,46649,1,1
95650,32018,1,1
95650,102864,1,1
126854,19158,1,1
119603,119603,1,1
119603,19158,1,1
124548,53983,1,1
42450,149869,2,2
75766,36386,2,1
164770,13969,1,1
161792,57800,1,1
126854,53688,1,1
28413,149869,2,2
54031,54031,2,2
54031,102864,2,1
73021,13969,1,1
124548,53983,1,1
53983,134752,1,1
134752,53983,1,1
51175,109969,2,2
73021,164374,1,1
73021,82539,1,1
73021,2314,1,1
83512,34260,1,1
40099,8640,1,1
73021,102864,1,1
164770,164770,1,1
164770,56081,1,1
126854,103012,1,1
73021,164770,1,1
73021,56081,1,1
129442,158308,1,1
25548,149869,2,2
150289,102864,2,1
73021,55474,1,1
157109,156769,1,1
157109,35366,1,1
98957,153999,1,1
142228,58670,1,1
142228,88951,1,1
150289,149869,2,2
4813,13427,2,2
4813,22159,2,2
129442,158308,1,1
126854,38128,1,1
25548,109969,2,2
87621,155109,1,1
87621,25907,1,1
87621,167791,1,1
87621,102864,1,1
48035,49926,2,2
48035,9124,2,2
48035,109969,2,2
124721,82539,1,1
124721,2314,1,1
121336,163646,2,1
142347,109969,2,2
28413,78071,2,2
90393,153999,1,1
142347,149869,2,2
59498,19158,1,1
164770,102864,1,1
11483,31873,1,1
11483,34260,1,1
19158,119603,1,1
19158,19158,1,1
31538,31873,1,1
31538,164188,1,1
31538,67749,1,1
31873,34260,1,1
102864,55474,1,1
157109,141461,1,1
157109,137203,1,1
18929,55474,1,1
41885,109969,2,2
166239,158308,1,1
39931,128180,2,2
136724,158308,1,1
173661,68375,1,1
59204,34260,1,1
157109,168182,1,1
75766,86839,2,2
124003,168182,1,1
312,46649,2,1
312,32018,2,1
312,102864,2,1
149019,169006,1,1
164770,6599,1,1
164770,88236,1,1
164770,67086,1,1
92520,103012,1,1
164770,56081,1,1
34646,122268,1,1
49926,102864,2,1
71846,8640,1,1
31250,155109,1,1
31250,25907,1,1
31250,167791,1,1
31250,102864,1,1
89322,158308,1,1
124548,155109,1,1
124548,25907,1,1
124548,167791,1,1
124548,102864,1,1
73021,2619,1,1
146879,103012,1,1
164787,102864,1,1
89021,105356,1,1
89021,19158,1,1
54381,156769,1,1
54381,168182,1,1
58670,8640,1,1
155109,25907,1,1
155109,167791,1,1
155109,102864,1,1
134184,162753,1,1
134184,30653,1,1
8136,40554,2,2
8136,76105,2,2
8136,46649,2,1
8136,76105,2,2
5906,139326,2,2
51627,35366,1,1
73021,8640,1,1
48035,49926,2,2
48035,9124,2,2
48035,109969,2,2
49944,93682,1,1
76105,46649,2,1
75766,90395,2,2
34646,168182,1,1
162753,30653,1,1
105356,19158,1,1
30092,158763,2,2
158308,158308,1,1
20111,19158,1,1
62221,161965,1,1
62221,102864,1,1
38128,128684,1,1
38128,159037,1,1
38128,23761,1,1
162648,122268,1,1
159037,96001,1,1
159037,38295,1,1
12737,8640,1,1
59498,68375,1,1
21477,31873,1,1
1524,102864,1,1
86249,103012,1,1
136724,150653,1,1
136724,158308,1,1
59443,102864,1,1
59443,142814,1,1
158763,149869,2,2
105356,70559,1,2
76737,76737,1,1
98775,57800,1,1
161965,35366,1,1
121867,38128,1,1
4813,76105,2,2
4813,46649,2,1
65675,16271,1,1
94586,53983,1,1
32438,150653,1,1
32438,158308,1,1
46722,129442,1,1
76737,76737,1,1
155109,167791,1,1
30092,42450,2,2
56315,58670,1,1
155985,93947,1,1
173938,35032,1,2
173938,34646,1,1
173938,129392,1,1
92520,20248,1,1
124721,102864,1,1
124721,88951,1,1
20319,112080,1,1
27411,156769,1,1
121847,35032,1,2
121847,102864,1,1
121847,129392,1,1
161965,20248,1,1
87411,82539,1,1
87411,53983,1,1
87411,5223,1,2
49926,107019,2,2
121847,102864,1,1
121847,88951,1,1
121847,102864,1,1
121847,88951,1,1
55830,73681,1,1
19101,161965,1,1
19101,102864,1,1
16005,16271,2,1
49926,44325,2,2
12149,12149,2,2
4813,42450,2,2
137049,114348,1,1
137049,111684,1,1
137049,76621,1,1
150624,29491,1,1
150624,150624,1,1
139326,149869,2,2
31873,58670,1,1
31873,88951,1,1
116985,102932,1,1
138226,28840,1,2
64799,35366,1,1
36432,146413,2,1
149650,141461,1,1
149650,158308,1,1
149650,58670,1,1
74424,149869,2,2
31873,34260,1,1
101968,47770,1,1
69720,89021,1,1
121847,102864,1,1
82539,2314,1,1
54831,32018,2,1
54831,22386,2,2
54831,22386,2,2
4813,149869,2,2
49926,44325,2,2
31873,35366,1,1
65244,128180,2,2
42376,128180,2,2
65244,128180,2,2
3443,76105,2,2
38128,35366,1,1
59768,164704,1,1
59768,164704,1,1
20842,109969,2,2
65244,128180,2,2
145148,149869,2,2
76683,149869,2,2
165988,20111,1,1
170646,128180,2,2
165988,129126,1,1
170646,128180,2,2
170646,128180,2,2
170646,128180,2,2
54831,34225,2,2
170646,128180,2,2
170646,128180,2,2
170646,128180,2,2
170646,128180,2,2
20447,149869,2,2
128560,35366,1,1
69343,77433,1,1
156504,58670,1,1
119603,19158,1,1
20849,164704,1,1
170646,128180,2,2
170646,128180,2,2
51175,149869,2,2
170646,128180,2,2
170646,128180,2,2
170646,128180,2,2
170646,128180,2,2
136724,58670,1,1
54831,128180,2,2
89352,58670,1,1
28840,149869,2,2
170646,128180,2,2
82445,158308,1,1
170646,128180,2,2
38128,164188,1,1
38128,67749,1,1
97573,299,1,1
97573,102864,1,1
170646,128180,2,2
170646,128180,2,2
22527,103012,1,1
170646,128180,2,2
136724,87621,1,1
136724,167791,1,1
384,76105,2,2
5906,58670,2,1
5906,107421,2,1
57197,58670,1,1
170646,75612,2,2
44428,73681,1,1
104140,34260,1,1
38128,150180,1,1
170646,76105,2,2
170646,46649,2,1
124721,17270,1,1
170646,75612,2,2
75476,93947,1,1
149355,64289,1,1
114491,111045,1,1
130523,17270,1,1
87903,158308,1,1
103644,111045,1,1
69720,128560,1,1
102927,99521,1,1
135880,111045,1,1
164188,67749,1,1
170646,109969,2,2
38723,103974,2,2
8640,158308,1,1
49926,48035,2,2
49926,9124,2,2
49926,109969,2,2
108402,102864,1,1
82106,121867,1,1
82106,90210,1,1
82106,124721,1,1
68375,102864,1,1
31873,34260,1,1
30500,58670,1,1
162620,70419,1,1
162620,96001,1,1
96105,140316,2,2
70419,96001,1,1
72544,167791,1,1
5906,76105,2,2
5906,46649,2,1
5906,32018,2,1
170646,32018,2,1
10129,158308,2,1
170646,158763,2,2
5906,158763,2,2
5906,158763,2,2
170646,42450,2,2
135519,168182,1,1
156504,169006,1,1
142016,103012,1,1
105803,158308,1,1
54831,32018,2,1
54831,22386,2,2
142499,102932,1,1
83512,158308,1,1
142016,58670,1,1
72544,155109,1,1
72544,167791,1,1
29491,150624,1,1
35366,102864,1,1
59835,102864,1,1
51175,95650,2,1
51175,107421,2,1
51175,158308,2,1
54831,32018,2,1
54831,22386,2,2
54831,32018,2,1
133109,156769,1,1
61431,8640,1,1
54831,32018,2,1
87621,167791,1,1
54831,22386,2,2
54831,32018,2,1
87411,169006,1,1
87411,65404,1,1
54831,112944,2,1
69343,35366,1,1
73021,158308,1,1
136741,102932,1,1
20319,130523,1,1
32906,116479,1,1
54831,128180,2,2
29673,21107,2,2
144200,158308,1,1
20319,144136,1,1
20319,102864,1,1
20319,147075,1,1
20319,102864,1,1
20319,11222,1,1
20319,51187,1,1
136724,158308,1,1
58670,158308,1,1
33096,158308,1,1
38128,87672,1,1
140316,46649,2,1
3443,158763,2,2
65244,128180,2,2
129706,102864,1,1
71846,102932,1,1
149255,156769,1,1
54831,128180,2,2
53787,169006,1,1
71846,58670,1,1
102932,52317,1,1
102932,16005,1,2
107717,173494,1,1
107717,938,1,1
18161,169006,1,1
38128,58670,1,1
52317,16005,1,2
73021,35366,1,1
73021,58670,1,1
23500,102864,1,1
26400,102932,1,1
73021,147075,1,1
73021,102864,1,1
134752,58670,1,1
87411,53983,1,1
124721,35366,1,1
104885,58670,1,1
16271,102932,1,1
16271,102932,1,1
16271,102932,1,1
55474,142127,1,1
170622,33082,1,1
73021,299,1,1
73021,102864,1,1
45853,102864,1,1
45853,124540,1,1
77704,102864,1,1
58670,107421,1,1
49926,44325,2,2
45853,102864,1,1
42450,13427,2,2
42450,22159,2,2
95090,144136,1,1
95090,102864,1,1
95090,102864,1,1
95090,112080,1,1
42450,158763,2,2
42450,158763,2,2
4813,158763,2,2
95090,164374,1,1
95090,6599,1,1
13427,22159,2,2
4813,109969,2,2
49926,48035,2,2
49926,9124,2,2
49926,109969,2,2
95090,110909,1,1
159793,42450,2,2
102864,147075,1,1
102864,102864,1,1
95090,22372,1,1
95090,20111,1,1
98957,129126,1,1
95090,102864,1,1
95090,43024,1,1
3209,164374,1,1
51175,158763,2,2
18963,169006,1,1
95090,130523,1,1
35366,102864,1,1
35366,103012,1,1
65404,136484,1,1
95090,96001,1,1
95090,128034,1,1
95090,102864,1,1
95090,111590,1,1
95090,10656,1,1
95090,31668,1,1
95090,51187,1,1
95090,116479,1,1
95090,109104,1,1
95090,102864,1,1
15368,109969,2,2
152414,34419,1,1
152414,299,1,1
152414,102864,1,1
95090,11222,1,1
95090,51187,1,1
15368,109969,2,2
31873,173494,1,1
31873,938,1,1
13969,299,1,1
13969,102864,1,1
9124,48035,2,2
9124,49926,2,2
9124,9124,2,2
9124,109969,2,2
147075,102864,1,1
61860,103012,1,1
152414,103012,1,1
3443,76105,2,2
3443,46649,2,1
58670,47770,1,1
48035,49926,2,2
48035,9124,2,2
48035,109969,2,2
49926,109969,2,2
44325,128180,2,2
15368,40554,2,2
3443,42450,2,2
15368,42450,2,2
3443,158763,2,2
108402,8857,1,1
96823,102864,1,1
27916,92359,1,1
53787,102932,1,1
73021,58670,1,1
73021,88951,1,1
15368,44325,2,2
125157,152808,1,1
95090,20248,1,1
95090,130455,1,1
95090,73172,1,1
95090,130455,1,1
95090,124721,1,1
69720,124540,1,1
73021,131618,1,1
51175,109969,2,2
42880,124540,1,1
15368,13427,2,2
15368,88951,2,1
13427,87903,2,1
13427,88951,2,1
49926,9124,2,2
132263,35366,1,1
6066,134630,1,1
6066,6066,1,1
95090,26400,1,1
83606,93947,1,1
73021,167791,1,1
95090,164770,1,1
49926,9124,2,2
49926,109969,2,2
49926,48035,2,2
159037,47979,1,1
159037,159037,1,1
159037,76820,1,1
159037,17453,1,1
131635,68051,1,1
148113,35366,1,1
94586,58670,1,1
131635,12737,1,1
9124,75612,2,2
73021,134586,1,1
73021,56081,1,1
73021,164770,1,1
166239,136484,1,1
173661,68375,1,1
124438,158763,2,2
31873,136484,1,1
48145,119767,1,1
48145,48145,1,1
73021,175734,1,1
73021,93947,1,1
73021,20248,1,1
95090,70686,1,1
95090,164770,1,1
73021,153999,1,1
73021,100702,1,1
73021,129392,1,1
170744,156769,1,1
130523,58670,1,1
130523,88951,1,1
95090,98957,1,1
95090,155985,1,1
95090,6599,1,1
95090,167024,1,1
95090,164770,1,1
95090,6599,1,1
95090,46620,1,1
95090,167024,1,1
95090,164770,1,1
95090,6599,1,1
95090,20111,1,1
73021,69992,1,1
95090,93947,1,1
73021,168182,1,1
150653,158308,1,1
150653,102864,1,1
163614,103012,1,1
46722,102864,1,1
46722,102864,1,1
46722,6599,1,1
73021,6236,1,1
73021,56081,1,1
73021,167024,1,1
73021,164770,1,1
73021,6599,1,1
46722,34260,1,1
46722,6599,1,1
46722,88236,1,1
46722,67086,1,1
95090,102864,1,1
46722,93947,1,1
46722,36506,1,1
68051,131618,1,1
46722,20111,1,1
73021,130523,1,1
46722,102864,1,1
46722,144136,1,1
46722,103838,1,1
46722,11222,1,1
95090,102864,1,1
46722,67086,1,1
77495,137719,1,2
73021,164770,1,1
95090,102864,1,1
125157,26400,1,1
42450,95650,2,1
77495,137719,1,2
119767,48145,1,1
104724,164374,1,1
13427,88951,2,1
33289,2747,1,1
33289,33289,1,1
33289,17554,1,1
73021,153999,1,1
95090,102864,1,1
45824,12737,1,1
45824,102864,1,1
45824,33289,1,1
95090,161552,1,1
95090,104885,1,1
175734,93947,1,1
95090,18963,1,1
75766,155947,2,2
118700,89415,2,2
118700,128180,2,2
118700,118700,2,2
84488,42450,2,2
75766,42450,2,2
75766,46649,2,1
126854,129126,1,1
126854,34260,1,1
95090,31668,1,1
155109,167791,1,1
95090,112080,1,1
95090,55301,1,1
104724,159037,1,1
104724,87243,1,1
104724,93947,1,1
104724,93947,1,1
95090,67192,1,1
104724,26400,1,1
98841,102932,1,1
142499,102932,1,1
5536,42450,2,2
95090,102864,1,1
73021,164374,1,1
95090,6599,1,1
95090,88236,1,1
95090,67086,1,1
48035,89415,2,2
42450,93947,2,1
95090,31668,1,1
95090,112080,1,1
73021,35366,1,1
73021,102864,1,1
73021,159607,1,1
73021,164770,1,1
73021,27869,1,1
126854,141461,1,1
95650,107421,1,1
95650,158308,1,1
95090,102864,1,1
95090,299,1,1
95090,102864,1,1
126854,17814,1,1
175734,93947,1,1
175734,100702,1,1
42450,5536,2,2
20248,130455,1,1
78989,102864,1,1
78989,88951,1,1
95090,86105,1,1
95090,158308,1,1
28419,102932,1,1
73021,31873,1,1
47979,159037,1,1
47979,76820,1,1
47979,17453,1,1
47979,103012,1,1
44399,6331,1,1
44399,99823,1,1
84488,75612,2,2
73021,102864,1,1
73021,88951,1,1
95090,20111,1,1
95090,93947,1,1
87672,64289,1,1
87672,112080,1,1
175734,93947,1,1
75766,21107,2,2
95650,46649,1,1
42450,44325,2,2
95650,104885,1,1
95650,46649,1,1
89352,158308,1,1
87672,6599,1,1
9124,109969,2,2
149834,175734,1,1
149834,93947,1,1
65769,164704,1,1
119196,102864,1,1
107495,125638,1,1
5536,40554,2,2
95090,161965,1,1
95090,161965,1,1
173616,130523,1,1
95090,161965,1,1
95090,102864,1,1
173616,57800,1,1
119196,130523,1,1
124721,175734,1,1
124721,93947,1,1
95090,153999,1,1
95090,100702,1,1
95090,129392,1,1
5536,42450,2,2
132625,42450,2,2
175734,93947,1,1
132625,48035,2,2
132625,109969,2,2
132625,109969,2,2
46756,129126,1,1
46756,34260,1,1
95090,153999,1,1
46448,169006,1,1
48035,109969,2,2
48035,109969,2,2
173616,124540,1,1
105352,299,1,1
105352,102864,1,1
97512,26400,1,1
95090,134586,1,1
165143,73681,1,1
54831,76105,2,2
54831,46649,2,1
136724,86105,1,1
136724,158308,1,1
42450,76105,2,2
42450,46649,2,1
136724,102932,1,1
81715,36675,1,1
81715,53955,1,1
81715,34646,1,1
54831,76105,2,2
76105,46649,2,1
20248,102932,1,1
132625,34260,2,1
54831,76105,2,2
54831,46649,2,1
42450,109969,2,2
42450,24432,2,2
20248,102864,1,1
20893,102932,1,1
20248,102864,1,1
42450,76105,2,2
42450,46649,2,1
113317,34260,1,1
42450,76105,2,2
42450,76105,2,2
42450,76105,2,2
95090,156769,1,1
42450,76105,2,2
42450,46649,2,1
42450,76105,2,2
42450,46649,2,1
164704,57800,1,1
164704,130523,1,1
152414,169006,1,1
89415,128180,2,2
89415,118700,2,2
152414,94629,1,1
10786,20111,1,1
87786,20111,1,1
95090,116479,1,1
135538,7893,1,1
5555,20111,1,1
95090,164374,1,1
135538,35366,1,1
76105,46649,2,1
58670,86105,1,1
58670,158308,1,1
58670,158308,1,1
77495,102864,1,1
129392,94629,1,1
34312,161965,1,1
34312,102864,1,1
112859,102864,1,1
57130,104885,1,1
57130,44573,1,1
150781,93947,1,1
57130,161965,1,1
135538,102864,1,1
45824,150036,1,1
45824,12737,1,1
95090,13969,1,1
57130,161965,1,1
57130,102864,1,1
95090,94629,1,1
54381,124540,1,1
9124,109969,2,2
9124,89415,2,2
168919,76105,2,2
168919,46649,2,1
166239,101224,1,1
82539,34260,1,1
82539,6599,1,1
54381,20248,1,1
173661,153999,1,1
173661,100702,1,1
173661,129392,1,1
70328,31715,1,1
76105,46649,2,1
50471,102864,1,1
32310,58670,1,1
124540,102864,1,1
124540,88951,1,1
42888,129392,1,1
312,103974,2,2
9124,109969,2,2
103147,34260,1,1
124540,102864,1,1
76105,46649,2,1
44497,155947,2,2
124721,168182,1,1
95090,102864,1,1
57756,35366,1,1
144200,168182,1,1
2101,44497,1,2
2101,139585,1,1
20500,156769,1,1
20500,113001,1,1
95090,111045,1,1
57197,58670,1,1
37272,62221,1,1
95090,158308,1,1
42450,22386,2,2
95090,13969,1,1
173661,34646,1,1
84357,161965,1,1
84357,102864,1,1
17814,26400,1,1
10786,153999,1,1
132625,76105,2,2
131618,68051,1,1
95090,124540,1,1
152414,102864,1,1
124721,102864,1,1
95090,35366,1,1
95090,102864,1,1
95090,159607,1,1
95090,102864,1,1
95090,88951,1,1
95090,58670,1,1
95090,88951,1,1
42450,155947,2,2
42450,76105,2,2
133441,103012,1,1
95090,20111,1,1
25548,139326,2,2
43966,102864,1,1
102864,161965,1,1
102864,102864,1,1
102864,153999,1,1
102864,100702,1,1
102864,129392,1,1
142016,153999,1,1
103605,169006,1,1
87751,102864,1,1
53658,129392,1,1
53658,129392,1,1
53658,129392,1,1
159260,102864,1,1
14740,71946,2,1
175870,153999,1,1
54831,102576,2,1
54831,102864,2,1
95090,58670,1,1
84143,139326,2,2
52526,129392,1,1
52526,129392,1,1
129652,19953,1,1
129652,129652,1,1
52526,129392,1,1
158936,20248,1,1
312,139585,2,1
165988,20248,1,1
95090,35366,1,1
95090,102864,1,1
95090,40374,1,1
14652,36386,1,1
95090,173494,1,1
95090,938,1,1
95090,102864,1,1
98668,125638,1,1
129392,153999,1,1
129392,100702,1,1
129392,129392,1,1
20111,20111,1,1
20111,93947,1,1
165988,20111,1,1
165988,93947,1,1
108001,150146,1,1
153999,100702,1,1
153999,129392,1,1
312,102864,2,1
312,64542,2,1
95090,35366,1,1
69343,102864,1,1
35366,102864,1,1
89352,20248,1,1
69343,121257,1,1
165988,121867,1,1
59709,130523,1,1
45266,97953,1,1
25548,45208,2,2
129392,153999,1,1
81991,81991,1,1
81991,55209,1,1
50637,58670,1,1
31027,109873,1,2
43316,129126,1,1
43316,34260,1,1
8150,129957,1,1
176820,130523,1,1
129126,34260,1,1
173938,58670,1,1
56164,111045,1,1
118700,128180,2,2
118700,75612,2,2
17951,102864,1,1
25548,102864,2,1
25548,88951,2,1
169052,102864,1,1
165601,103012,1,1
155977,154547,1,1
169052,102864,1,1
34309,124540,1,1
102864,35366,1,1
96341,137719,2,2
96341,33082,2,1
96341,32018,2,1
102058,42450,2,2
96341,142246,2,2
96341,128180,2,2
96341,45208,2,2
96341,93289,2,2
8150,58670,1,1
96341,149869,2,2
132625,102864,2,1
132625,88951,2,1
34646,52272,1,1
34646,34260,1,1
96341,128180,2,2
164770,6236,1,1
164770,35366,1,1
164770,102864,1,1
164770,159607,1,1
96341,75612,2,2
164770,58670,1,1
164770,56081,1,1
164770,167024,1,1
164770,164770,1,1
164770,6599,1,1
164770,167791,1,1
128560,101090,1,1
128560,147905,1,1
128560,34260,1,1
153896,155947,2,2
126413,96105,2,2
113133,72544,1,1
113133,34260,1,1
164770,164770,1,1
164770,56081,1,1
164770,164770,1,1
164770,164770,1,1
164770,27869,1,1
137049,102864,1,1
158936,167791,1,1
28413,40554,2,2
34646,72544,1,1
34646,34260,1,1
42450,40554,2,2
3456,169006,1,1
96341,126413,2,2
96341,36432,2,2
42450,128180,2,2
27846,149869,2,2
43316,58670,1,1
96341,152513,2,2
96341,34225,2,2
96341,46649,2,1
96341,34225,2,2
96341,96105,2,2
158936,173938,1,1
168132,124540,1,1
89352,102864,1,1
89352,88951,1,1
9009,58670,1,1
135134,58670,1,1
158936,35366,1,1
158936,159607,1,1
158936,102864,1,1
56081,162407,1,1
56081,164770,1,1
56081,102864,1,1
56081,116479,1,1
161671,102864,1,1
55301,98596,1,1
42450,95650,2,1
56081,70686,1,1
56081,164770,1,1
124721,124540,1,1
56081,120830,1,1
56081,164770,1,1
82596,35366,1,1
34646,121847,1,1
34646,11483,1,1
56081,112080,1,1
56081,164770,1,1
42450,75543,2,2
42450,146413,2,1
56081,164770,1,1
34646,58670,1,1
158936,173494,1,1
158936,938,1,1
34646,93947,1,1
143866,102864,1,1
56081,164770,1,1
42450,128180,2,2
96341,36386,2,1
56081,167024,1,1
56081,164770,1,1
56081,6599,1,1
75766,21107,2,2
89021,58670,1,1
56081,167024,1,1
56081,164770,1,1
56081,6599,1,1
56081,46620,1,1
56081,167024,1,1
56081,164770,1,1
56081,6599,1,1
89021,111045,1,1
143866,26400,1,1
96341,134761,2,2
96341,149869,2,2
42450,21107,2,2
71846,98596,1,1
71846,102864,1,1
71846,88951,1,1
54392,102864,1,1
19953,129652,1,1
19953,44428,1,1
92150,91495,1,1
125819,12737,1,1
89052,111045,1,1
133669,167791,1,1
155109,139398,1,1
155109,8640,1,1
54082,156769,1,1
155109,167791,1,1
87621,167791,1,1
135840,102864,1,1
155109,58670,1,1
58670,89973,1,1
75766,128180,2,2
72544,139398,1,1
72544,8640,1,1
75766,159793,2,2
72544,26400,1,1
31100,70119,1,1
36489,35366,1,1
36489,159607,1,1
36489,102864,1,1
42450,128180,2,2
65675,102864,1,1
69323,102864,1,1
149834,26400,1,1
35366,102864,1,1
35366,159607,1,1
42450,75612,2,2
139398,8640,1,1
20248,67086,1,1
20248,51187,1,1
78919,157238,1,1
42450,128180,2,2
84143,149869,2,2
137049,156769,1,1
34835,105352,1,1
81563,102864,1,1
75766,128180,2,2
34835,121847,1,1
125720,36901,1,1
125720,36511,1,1
125720,45697,1,1
125720,31668,1,1
125720,125720,1,1
16771,102864,1,1
33096,158308,1,1
142016,102864,1,1
107948,102864,1,1
154547,11615,1,1
154547,77704,1,1
105356,36898,1,1
102864,88951,1,1
20248,154096,1,1
20248,170990,1,1
73223,58670,1,1
73223,88951,1,1
107023,103012,1,1
36511,36901,1,1
36511,36511,1,1
36511,45697,1,1
36511,31668,1,1
36511,125720,1,1
76626,156648,1,1
76626,43024,1,1
76626,76626,1,1
76626,125157,1,1
107023,102864,1,1
107023,102864,1,1
111990,94629,1,1
87621,137913,1,1
87621,167791,1,1
73021,137913,1,1
73021,167791,1,1
152513,34225,2,2
152513,46649,2,1
152513,34225,2,2
167791,137913,1,1
167791,167791,1,1
73021,102864,1,1
111990,137913,1,1
111990,167791,1,1
111990,9399,1,1
137913,167791,1,1
90393,102864,1,1
63068,102864,1,1
44497,75612,2,2
30170,169006,1,1
152513,53983,2,1
143282,102864,1,1
64542,102864,1,1
20539,58670,2,1
44497,3501,2,2
312,112839,2,2
312,28621,2,2
56164,103012,1,1
36498,168919,1,2
107717,58670,1,1
59709,36675,1,1
36498,168919,1,2
126623,26041,2,2
126623,17854,2,2
28558,58670,1,1
166535,93947,1,1
36498,168919,1,2
20396,119928,2,2
15368,128180,2,2
87621,167791,1,1
152808,103012,1,1
133109,103012,1,1
20396,75612,2,2
10925,168945,1,1
27411,103012,1,1
155101,169814,1,1
175734,139585,1,1
147558,166017,1,1
152808,156648,1,1
152808,43024,1,1
152808,76626,1,1
152808,125157,1,1
129652,89021,1,1
102922,98957,1,1
125157,156648,1,1
125157,43024,1,1
125157,76626,1,1
125157,125157,1,1
154709,89415,2,2
73021,87903,1,1
71846,87903,1,1
164704,26400,1,1
164704,112080,1,1
164704,75138,1,1
164704,116479,1,1
175734,93947,1,1
164704,102864,1,1
46620,58670,1,1
75766,170646,2,2
