from,to,comm_from,comm_to
111590,102864,1,1
34646,154219,1,1
170646,137522,2,2
123003,119196,1,1
170646,170509,2,2
103605,174784,1,1
103605,119905,1,1
103605,134831,1,1
77433,28840,1,2
155109,40374,1,1
155109,6599,1,1
173616,102864,1,1
155109,162553,1,1
155109,40374,1,1
6808,17814,1,1
164770,154219,1,1
121867,6236,1,1
74424,170509,2,2
16229,93947,1,1
29829,162553,1,1
29829,40374,1,1
21120,131895,1,1
75766,42450,2,2
147634,33082,1,1
74424,123662,2,2
74424,34260,2,1
55301,162553,1,1
55301,40374,1,1
71427,101806,1,1
86637,147754,1,1
74424,65244,2,2
5906,25239,2,2
74424,13427,2,2
67917,162553,1,1
67917,40374,1,1
74424,123662,2,2
74424,34260,2,1
98275,105352,1,1
63855,71846,1,1
61431,6236,1,1
63855,33082,1,1
168209,164704,1,1
94181,26071,1,1
94181,134630,1,1
119196,164704,1,1
74424,128180,2,2
119196,33082,1,1
92506,58730,1,1
92506,92506,1,1
76820,47979,1,1
76820,67749,1,1
76820,159037,1,1
75766,138688,2,2
175253,36386,1,1
175253,164770,1,1
42450,123662,2,2
42450,34260,2,1
54831,123662,2,2
54831,34260,2,1
47979,159037,1,1
74424,42450,2,2
75766,42450,2,2
75766,25239,2,2
123662,34260,2,1
43966,162553,1,1
43966,40374,1,1
121867,141461,1,1
20396,27846,2,2
89021,33082,1,1
175253,162553,1,1
175253,40374,1,1
77704,150991,1,1
71846,33082,1,1
52445,159037,1,1
58670,162553,1,1
58670,40374,1,1
75766,42450,2,2
152414,67294,1,1
152414,93947,1,1
114864,162553,1,1
114864,40374,1,1
44482,13088,1,1
87243,159037,1,1
81342,159037,1,1
68483,58670,1,1
25239,31250,2,1
25239,103605,2,1
150180,102864,1,1
68483,34260,1,1
10165,48843,1,1
71846,162553,1,1
71846,40374,1,1
105971,12737,1,1
93682,36506,1,1
54831,42450,2,2
93682,102864,1,1
72544,40374,1,1
72544,6599,1,1
105356,13088,1,1
142094,159037,1,1
71846,15589,1,1
71846,20248,1,1
173616,164704,1,1
71846,20248,1,1
167455,65943,1,1
167455,102864,1,1
57130,6236,1,1
143866,154219,1,1
71846,78979,1,1
42450,75040,2,1
42450,34225,2,2
167455,164770,1,1
167455,167455,1,1
155585,159037,1,1
155585,46450,1,1
159037,46450,1,1
159037,102864,1,1
16771,16002,1,1
157488,53794,1,1
71846,167024,1,1
71846,33082,1,1
25239,148442,2,1
121867,93947,1,1
47405,25239,2,2
103605,147754,1,1
87621,128370,1,1
87621,167791,1,1
21139,1524,1,1
87621,167791,1,1
87621,6599,1,1
87621,12737,1,1
229,77495,1,1
164704,6599,1,1
6331,102864,1,1
73172,124721,1,1
16271,102864,1,1
21139,75580,1,1
86249,19158,1,1
172670,42450,2,2
229,124540,1,1
52272,20248,1,1
172670,42450,2,2
62881,159037,1,1
56333,102864,1,1
103012,97209,1,1
103012,103012,1,1
93682,93682,1,1
163288,175843,1,1
33124,149650,1,1
49944,45830,1,1
39456,158237,1,1
47979,67749,1,1
47979,159037,1,1
47979,102864,1,1
55301,13088,1,1
312,155947,2,2
93682,93947,1,1
93682,116479,1,1
84635,102864,1,1
121867,77495,1,1
158435,114560,2,2
34646,19158,1,1
16271,17270,1,1
16271,16271,1,1
168209,17814,1,1
110929,77194,1,1
110929,22386,1,2
147754,154219,1,1
123851,150991,1,1
1494,176731,1,1
34646,102864,1,1
17270,16271,1,1
93289,128180,2,2
147905,34260,1,1
147905,102864,1,1
147905,102864,1,1
147905,34260,1,1
57130,102864,1,1
93289,128180,2,2
57130,102864,1,1
173633,93947,2,1
57130,125720,1,1
86249,148612,1,1
93289,128180,2,2
115295,74859,1,1
38033,110025,1,1
38033,102864,1,1
95650,15589,1,1
1803,125720,1,1
76626,128370,1,1
76626,167791,1,1
76626,28707,1,1
76626,48843,1,1
155109,77495,1,1
75766,27846,2,2
19158,1474,1,1
10165,58670,1,1
75766,120206,2,2
1494,176731,1,1
168919,42450,2,2
75766,124758,2,2
76626,102864,1,1
97512,102864,1,1
97512,26400,1,1
97512,171690,1,1
166239,58670,1,1
123662,34260,2,1
40128,93947,1,1
90645,148612,1,1
149650,105387,1,1
173938,16340,1,1
57197,141461,1,1
166239,16340,1,1
1494,102864,1,1
101968,162715,1,1
173453,102864,1,1
86249,156769,1,1
89322,124540,1,1
156071,25239,2,2
134586,77495,1,1
134586,77495,1,1
134586,77495,1,1
124535,22372,1,1
116093,42450,2,2
97512,65943,1,1
97512,102864,1,1
101145,87903,1,1
34288,159411,1,1
156071,42450,2,2
76626,111990,1,1
97209,103012,1,1
105356,165758,1,1
56333,167613,1,1
162081,130714,1,1
161841,131261,1,2
156071,42450,2,2
38128,58670,1,1
164770,119196,1,1
132625,42450,2,2
67917,58670,1,1
90687,12737,1,1
155947,42450,2,2
78029,51501,2,1
90687,12737,1,1
86249,102864,1,1
164770,123003,1,1
160494,102864,1,1
164770,167024,1,1
164770,33082,1,1
38128,65943,1,1
38128,102864,1,1
98629,25102,1,1
15368,13427,2,2
54831,103974,2,2
59979,150991,1,1
25239,147905,2,1
25239,34260,2,1
8136,42450,2,2
8136,22386,2,2
136694,6236,1,1
68157,36287,1,1
123268,49505,1,1
123268,102864,1,1
123268,51187,1,1
123268,2314,1,1
35883,172961,2,2
159037,129392,1,1
159037,81604,1,1
159037,159037,1,1
124721,111990,1,1
123003,58670,1,1
44497,42450,2,2
44497,22386,2,2
95650,46649,1,1
95650,112958,1,1
95650,144130,1,1
95650,5223,1,2
95650,21866,1,1
95650,32018,1,1
95650,107374,1,1
69490,150991,1,1
25239,21866,2,1
25239,87903,2,1
25239,26432,2,1
25239,102864,2,1
25239,46649,2,1
25239,11222,2,1
25239,32018,2,1
25239,15589,2,1
25239,144130,2,1
25239,97427,2,1
25239,145247,2,1
14309,47770,1,1
46722,47770,1,1
155109,46182,1,1
155109,6599,1,1
46722,108711,1,1
86319,101806,1,1
46722,173453,1,1
116500,130714,1,1
54831,42450,2,2
46722,129392,1,1
46722,81604,1,1
46722,159037,1,1
55301,125720,1,1
15368,25239,2,2
54831,52442,2,2
35883,42450,2,2
73021,167024,1,1
73021,33082,1,1
32438,58670,1,1
95205,20248,1,1
98629,58670,1,1
84483,20248,1,1
54831,155947,2,2
54831,46649,2,1
95650,15589,1,1
95650,46649,1,1
95650,5223,1,2
95650,144130,1,1
84488,42450,2,2
155947,42450,2,2
116913,135880,1,1
154902,45697,1,1
54831,25239,2,2
54831,42450,2,2
128560,43056,1,1
129392,81604,1,1
129392,159037,1,1
63245,43056,1,1
164704,129957,1,1
73021,28417,1,1
73021,125207,1,1
73021,100702,1,1
73021,102864,1,1
75543,13427,2,2
13088,9399,1,1
42450,25239,2,2
173938,33082,1,1
46649,15589,1,1
22527,125720,1,1
43024,159607,1,1
34245,58730,1,1
106726,121847,1,1
29669,45697,1,1
84483,173453,1,1
36506,102864,1,1
38128,33082,1,1
141486,102864,1,1
159129,128180,2,2
137942,125720,1,1
71734,34260,2,1
71734,155947,2,2
81536,96001,1,1
81536,102864,1,1
81536,110025,1,1
95205,36287,1,1
384,137522,2,2
384,25890,2,1
114864,36287,1,1
84488,155947,2,2
168209,28603,1,1
168209,105352,1,1
59979,55474,1,1
59979,174784,1,1
59979,159037,1,1
59979,126984,1,1
59979,44428,1,1
17814,124540,1,1
163123,130714,1,1
63074,33082,1,1
164704,77909,1,1
155985,20248,1,1
36287,102864,1,1
36287,2314,1,1
36287,144217,1,1
36287,68375,1,1
36287,26432,1,1
75543,155947,2,2
75543,46649,2,1
144130,15589,1,1
163123,93947,1,1
152414,21089,1,1
152414,6599,1,1
72544,155109,1,1
152414,6599,1,1
174530,155947,2,2
174530,46649,2,1
22313,102004,1,1
62645,26400,1,1
28413,137522,2,2
28413,25890,2,1
42450,33082,2,1
87786,58670,1,1
84488,42450,2,2
164704,150991,1,1
164704,17814,1,1
164704,28603,1,1
164704,105352,1,1
27326,150991,1,1
152414,125720,1,1
152414,93947,1,1
29669,33082,1,1
164787,34260,1,1
152414,130714,1,1
29669,162553,1,1
29669,40374,1,1
32159,159411,1,1
15589,5223,1,2
15589,144130,1,1
134296,102864,1,1
56315,102864,1,1
166514,33082,1,1
6808,102864,1,1
57197,33677,1,1
69323,22372,1,1
168209,33082,1,1
168209,6599,1,1
168209,102864,1,1
384,13427,2,2
58670,131261,1,2
89052,119767,1,1
16217,174427,1,1
36775,81991,1,1
36775,34260,1,1
87903,25102,1,1
147905,150991,1,1
129392,119196,1,1
143370,154960,1,1
168116,174427,1,1
120195,150991,1,1
87903,11086,1,1
87903,6599,1,1
164787,17990,1,1
164787,34646,1,1
42174,150991,1,1
87621,119196,1,1
16217,20248,1,1
18161,125720,1,1
149834,149834,1,1
173453,163328,1,1
89052,119196,1,1
157176,125720,1,1
8136,25239,2,2
119196,129392,1,1
119196,36898,1,1
119196,164770,1,1
119196,68051,1,1
89052,119196,1,1
20396,25239,2,2
89052,167024,1,1
89052,33082,1,1
168209,167024,1,1
168209,33082,1,1
166239,167024,1,1
166239,33082,1,1
11397,96001,1,1
11397,102864,1,1
11397,110025,1,1
8136,153896,2,2
74424,42450,2,2
8136,42450,2,2
167024,33082,1,1
167024,6599,1,1
20396,42450,2,2
89052,58916,1,1
89052,93947,1,1
44361,81991,1,1
44361,34260,1,1
89052,58670,1,1
119196,174784,1,1
25239,6191,2,2
25239,46649,2,1
25239,32018,2,1
89052,63074,1,1
87903,81563,1,1
89052,71846,1,1
89052,33082,1,1
89052,6599,1,1
57130,102864,1,1
57130,46450,1,1
174788,25239,2,2
57130,58670,1,1
142435,6599,1,1
57130,87903,1,1
92520,87903,1,1
36506,141586,1,1
36506,84483,1,1
36506,130455,1,1
123146,77194,1,1
145405,150991,1,1
58523,40374,1,1
157176,6599,1,1
58523,102864,1,1
52445,38217,1,1
134669,167780,1,1
17036,150991,1,1
20248,31668,1,1
20248,134630,1,1
384,97434,2,2
134669,63074,1,1
168182,20248,1,1
8640,53593,1,1
21528,125720,1,1
166239,89432,1,1
28506,22386,1,2
28506,22386,1,2
166239,71846,1,1
166239,33082,1,1
166239,6599,1,1
6236,71846,1,1
6236,33082,1,1
6236,6599,1,1
174530,155947,2,2
71846,33082,1,1
71846,6599,1,1
71846,6236,1,1
121867,159411,1,1
89052,21089,1,1
89052,6599,1,1
84483,125720,1,1
62009,40374,1,1
89052,167791,1,1
89052,6599,1,1
28413,149869,2,2
112080,89432,1,1
174530,54031,2,2
166778,36506,1,1
166778,3808,1,1
166778,33082,1,1
166778,6599,1,1
166778,84483,1,1
166778,130455,1,1
166778,3808,1,1
166778,125720,1,1
112080,55301,1,1
103527,102864,1,1
74118,58670,1,1
174530,114560,2,2
155109,85451,1,1
166394,78979,1,1
112080,13088,1,1
56333,160494,1,1
56333,124758,1,2
56333,149869,1,2
56333,134630,1,1
56333,25890,1,1
56333,33082,1,1
63068,19158,1,1
114560,58670,2,1
114560,158308,2,1
87621,81563,1,1
16771,7910,1,1
32438,17814,1,1
117324,44428,1,1
43056,125720,1,1
132625,97434,2,2
87918,162553,1,1
87918,40374,1,1
27326,65943,1,1
27326,102864,1,1
132625,75612,2,2
142228,81563,1,1
114560,92630,2,1
114560,46649,2,1
132625,84851,2,2
166017,162553,1,1
166017,40374,1,1
51501,102864,1,1
160494,124758,1,2
160494,149869,1,2
160494,134630,1,1
160494,25890,1,1
160494,33082,1,1
173661,110025,1,1
173661,102864,1,1
6808,129126,1,1
62221,58670,1,1
27527,130714,1,1
2401,44428,1,1
2401,109411,1,1
89352,124540,1,1
52272,142347,1,2
164770,102864,1,1
166239,130646,1,1
107948,44428,1,1
107948,109411,1,1
91051,162553,1,1
91051,40374,1,1
42450,155947,2,2
42450,46649,2,1
174530,42450,2,2
145405,125720,1,1
75451,125720,1,1
42450,114560,2,2
89352,93947,1,1
42450,25239,2,2
42450,46649,2,1
129126,28840,1,2
42450,54031,2,2
89352,58670,1,1
123731,101145,1,1
123731,123731,1,1
76626,150991,1,1
141334,162553,1,1
141334,40374,1,1
61431,150991,1,1
384,97434,2,2
54724,102864,1,1
109012,167791,1,1
109012,6599,1,1
86249,67086,1,1
86249,6599,1,1
81563,6599,1,1
64377,44428,1,1
116845,105352,1,1
107948,156769,1,1
115465,52442,2,2
25239,110025,2,1
25239,102864,2,1
101145,123731,1,1
89052,149641,1,1
312,123662,2,2
28506,11086,1,1
28506,6599,1,1
106377,141461,1,1
160494,124758,1,2
160494,149869,1,2
160494,25890,1,1
160494,33082,1,1
132052,135880,1,1
25239,110025,2,1
25239,102864,2,1
384,52442,2,2
5392,108023,1,1
75451,102864,1,1
143866,102864,1,1
145148,28840,2,2
143866,93947,1,1
11086,6599,1,1
50471,45697,1,1
42888,164867,1,1
132625,155585,2,1
132625,95063,2,1
120208,121847,1,1
10786,65943,1,1
10786,102864,1,1
100806,110025,1,1
100806,102864,1,1
40772,106732,1,1
60374,34260,1,1
87786,65943,1,1
87786,102864,1,1
10786,53658,1,1
10786,129392,1,1
50471,55301,1,1
50471,169814,1,1
84488,139326,2,2
107948,125720,1,1
141334,102864,1,1
48843,100103,1,1
48843,48843,1,1
103605,26400,1,1
87786,53658,1,1
87786,129392,1,1
28379,76627,2,2
86249,34260,1,1
14309,106732,1,1
78400,110025,1,1
78400,102864,1,1
27527,150991,1,1
4531,105352,1,1
172115,92520,1,1
100103,48843,1,1
14309,68051,1,1
14309,58670,1,1
99115,135880,1,1
141334,58670,1,1
141334,33082,1,1
45824,125819,1,1
64799,102864,1,1
46475,2125,1,1
124721,150991,1,1
34004,34260,1,1
170043,150991,1,1
155985,93947,1,1
155985,78979,1,1
157029,110025,2,1
157029,102864,2,1
45824,12737,1,1
155985,36506,1,1
155985,93947,1,1
155985,130455,1,1
155985,84483,1,1
45824,12737,1,1
175734,34260,1,1
175734,22372,1,1
25239,140391,2,1
25239,174530,2,2
25239,46649,2,1
25239,32018,2,1
155985,93947,1,1
155985,84483,1,1
155985,36506,1,1
155985,130455,1,1
16732,150991,1,1
51175,27846,2,2
168919,25239,2,2
168919,28840,2,2
168919,42450,2,2
51972,87903,1,1
124721,125720,1,1
174530,25239,2,2
174530,28840,2,2
174530,42450,2,2
36432,121847,2,1
36432,97427,2,1
86319,87903,1,1
175734,34260,1,1
175734,34260,1,1
95205,74859,1,1
33309,93947,1,1
78901,99163,1,1
44497,155947,2,2
44497,46649,2,1
10656,150991,1,1
94348,40374,1,1
96341,39792,2,2
96341,55474,2,1
96341,134630,2,1
36506,3808,1,1
36506,33082,1,1
36506,6599,1,1
36506,84483,1,1
36506,130455,1,1
36506,3808,1,1
36506,125720,1,1
100103,28419,1,1
28534,53983,1,1
28603,105352,1,1
28603,164704,1,1
45853,151051,1,1
45853,45853,1,1
45853,74134,1,1
467,13969,1,1
21528,135880,1,1
131261,19158,2,1
16671,77909,1,1
16340,78979,1,1
95205,130714,1,1
467,108023,1,1
161008,102864,1,1
16340,77194,1,1
20248,21089,1,1
20248,6599,1,1
87918,102864,1,1
119738,102864,1,1
40689,150991,1,1
95205,58670,1,1
16340,150991,1,1
142028,150991,1,1
17270,89432,1,1
141461,172115,1,1
141461,141461,1,1
51175,13427,2,2
76626,48843,1,1
110025,102864,1,1
169814,74859,1,1
155985,68375,1,1
82596,175843,1,1
146879,130523,1,1
172115,141461,1,1
176731,102864,1,1
76626,34312,1,1
157472,150991,1,1
32913,102864,1,1
97338,93947,1,1
165988,87903,1,1
165988,6599,1,1
155985,102864,1,1
173938,150991,1,1
157029,150991,2,1
119357,135880,1,1
119357,17270,1,1
158014,162553,1,1
158014,40374,1,1
87786,159411,1,1
20248,150991,1,1
150991,6599,1,1
145441,93947,1,1
145441,84483,1,1
145441,36506,1,1
145441,130455,1,1
77704,53658,1,1
77704,129392,1,1
134393,20248,1,1
134393,62323,1,1
77704,77909,1,1
84358,96823,1,1
84358,13969,1,1
124535,77909,1,1
35232,77632,1,1
161008,58670,1,1
16518,102864,1,1
128560,93947,1,1
128560,78979,1,1
31435,77194,1,1
13969,96823,1,1
13969,13969,1,1
96823,13969,1,1
174530,97434,2,2
95650,46649,1,1
95650,137203,1,1
95650,46649,1,1
26432,77909,1,1
13969,93947,1,1
174530,97434,2,2
168919,103974,2,2
174530,97434,2,2
68051,13969,1,1
174530,97434,2,2
155947,46649,2,1
168209,102864,1,1
35366,46475,1,1
53658,129392,1,1
91765,63074,1,1
112463,102864,1,1
119357,65943,1,1
119357,102864,1,1
96823,84358,1,1
5392,102864,1,1
169814,28417,1,1
169814,125207,1,1
169814,100702,1,1
169814,102864,1,1
9009,20248,1,1
9009,62323,1,1
29669,48843,1,1
29669,45697,1,1
119357,40374,1,1
176731,1494,1,1
75766,42450,2,2
52102,13427,2,2
86249,93947,1,1
103464,45697,1,1
174530,139326,2,2
29669,125720,1,1
2401,68051,1,1
174530,46050,2,2
174530,154289,2,2
141461,172115,1,1
166535,78979,1,1
79975,168182,1,1
36432,28621,2,2
52445,125720,1,1
78901,159411,1,1
20396,36432,2,2
174530,42450,2,2
98957,40374,1,1
159270,147905,1,1
87621,20248,1,1
87621,62323,1,1
13969,84358,1,1
25824,111130,1,1
174530,13427,2,2
5536,149869,2,2
84143,128180,2,2
36511,45697,1,1
36511,45697,1,1
84358,96823,1,1
157238,34260,1,1
46722,46722,1,1
21477,143193,1,1
36287,102864,1,1
3443,13427,2,2
36506,116039,1,1
36498,20248,1,1
36498,62323,1,1
87621,102864,1,1
32300,48843,1,1
49505,161552,1,1
49505,2314,1,1
49505,51187,1,1
49505,35366,1,1
49505,102371,1,1
112080,17270,1,1
168919,116093,2,2
174530,42450,2,2
174530,33082,2,1
112080,135880,1,1
105352,149255,1,1
105352,105352,1,1
19140,38128,1,1
107023,19158,1,1
86083,102864,1,1
174530,42450,2,2
105352,107374,1,1
105352,97591,1,1
28417,125207,1,1
28417,100702,1,1
28417,102864,1,1
96858,102864,1,1
157020,102864,1,1
88409,102864,1,1
102864,143193,1,1
112080,13088,1,1
112080,43024,1,1
112080,112080,1,1
36498,138226,1,1
36498,28840,1,2
161505,48843,1,1
102864,38128,1,1
102864,13088,1,1
174530,149869,2,2
124540,20248,1,1
124540,62323,1,1
30262,97434,2,2
176376,77194,1,1
98957,21089,1,1
98957,6599,1,1
110929,20111,1,1
36432,55474,2,1
15567,65943,1,1
15567,102864,1,1
147232,58670,1,1
84488,149869,2,2
36498,124540,1,1
29673,97434,2,2
150781,21089,1,1
3808,102864,1,1
77194,77194,1,1
77194,22386,1,2
25215,55301,1,1
25215,55301,1,1
84143,139326,2,2
25215,13088,1,1
110929,19158,1,1
84358,13969,1,1
84143,149869,2,2
73021,13969,1,1
36498,125720,1,1
110929,102864,1,1
149493,82194,1,1
149493,102864,1,1
73021,167791,1,1
73021,6599,1,1
111590,112080,1,1
21477,31668,1,1
73021,93947,1,1
169198,152385,1,1
99823,151051,1,1
99823,45853,1,1
99823,74134,1,1
20248,62323,1,1
123003,96001,1,1
123003,102864,1,1
123003,110025,1,1
159037,96001,1,1
159037,102864,1,1
159037,110025,1,1
71846,134630,1,1
467,96001,1,1
467,102864,1,1
467,110025,1,1
74472,13088,1,1
74472,43024,1,1
74472,112080,1,1
25215,55301,1,1
159693,167780,1,1
140529,93947,1,1
105356,102864,1,1
166535,116039,1,1
74472,21089,1,1
74472,6599,1,1
73021,102864,1,1
74472,102864,1,1
72544,55301,1,1
105356,96001,1,1
105356,102864,1,1
105356,110025,1,1
74472,125720,1,1
132625,97434,2,2
143370,19158,1,1
13969,68051,1,1
11483,124540,1,1
11483,40374,1,1
11483,162553,1,1
169198,31873,1,1
170622,58670,1,1
72544,16217,1,1
18929,164867,1,1
149650,102864,1,1
102864,55301,1,1
102864,96001,1,1
102864,102864,1,1
102864,110025,1,1
73021,167791,1,1
70559,124758,2,2
140529,124540,1,1
96001,102864,1,1
96001,110025,1,1
73021,124540,1,1
73021,106016,1,1
46868,141461,1,1
73021,13969,1,1
114874,167791,1,1
114874,6599,1,1
25890,34312,1,1
19308,108023,1,1
71846,125720,1,1
25890,19158,1,1
25890,17814,1,1
175734,108373,1,1
25890,108023,1,1
73021,135880,1,1
16217,62221,1,1
100806,45697,1,1
121999,108373,1,1
57130,102864,1,1
159037,81604,1,1
159037,78273,1,1
57130,124540,1,1
86144,82194,1,1
86144,102864,1,1
57130,102864,1,1
57130,77194,1,1
87621,82194,1,1
87621,102864,1,1
132052,48843,1,1
157472,159037,1,1
121999,17814,1,1
110633,117439,1,1
97591,107374,1,1
97591,97591,1,1
96823,13969,1,1
96823,96823,1,1
96238,68051,1,1
65943,102864,1,1
56333,167780,1,1
73021,130523,1,1
73021,170520,1,1
96823,13969,1,1
33868,82194,1,1
33868,102864,1,1
95650,92630,1,1
95650,46649,1,1
110633,68051,1,1
132052,48843,1,1
73021,12737,1,1
129442,125720,1,1
89021,13969,1,1
52102,139585,2,1
55301,38128,1,1
55301,55301,1,1
174784,85451,1,1
38128,55301,1,1
27558,33082,1,1
140529,102864,1,1
57421,120208,1,1
57421,77194,1,1
57421,22386,1,2
73021,167791,1,1
168646,125720,1,1
161841,124540,1,1
23930,125720,1,1
13640,174776,1,1
13640,102932,1,1
13640,13640,1,1
13640,107023,1,1
31873,58670,1,1
29994,82194,1,1
29994,102864,1,1
4936,141461,1,1
175734,71867,1,1
175734,162553,1,1
71867,162553,1,1
71867,77836,1,1
82194,102864,1,1
82194,29994,1,1
73021,67086,1,1
73021,6599,1,1
164796,34312,1,1
33082,162553,1,1
33082,40374,1,1
36287,124758,1,2
36287,102864,1,1
155985,93682,1,1
59204,102864,1,1
164770,167455,1,1
175734,102864,1,1
98957,63074,1,1
142347,25239,2,2
142347,46649,2,1
111590,102864,1,1
6331,125720,1,1
89973,102864,1,1
43024,89432,1,1
165988,102864,1,1
165988,46450,1,1
82810,141461,1,1
167791,68051,1,1
59204,102864,1,1
46649,107374,1,1
46649,97591,1,1
79041,130523,1,1
62323,125720,1,1
43966,124540,1,1
149255,105352,1,1
66765,134630,1,1
175870,162553,1,1
175870,40374,1,1
73172,137719,1,2
73172,55474,1,1
73172,134630,1,1
73172,102864,1,1
165988,159037,1,1
165988,125720,1,1
132625,73172,2,1
132625,121847,2,1
160437,125720,1,1
34646,161965,1,1
107374,97591,1,1
107374,105352,1,1
165988,68051,1,1
56315,93947,1,1
134669,89021,1,1
132052,48843,1,1
135880,168920,1,1
165988,68051,1,1
165988,68051,1,1
149643,141461,1,1
103644,174776,1,1
103644,102864,1,1
128560,85451,1,1
73021,2619,1,1
1976,124540,1,1
110929,77194,1,1
168920,135880,1,1
174530,25239,2,2
174530,46649,2,1
174530,137522,2,2
112944,77194,1,1
30262,28621,2,2
108373,108373,1,1
69476,133145,1,2
14481,48843,1,1
52102,139585,2,1
69720,125720,1,1
111590,89432,1,1
175734,161965,1,1
62009,77194,1,1
25239,125720,2,1
25239,33082,2,1
25239,6599,2,1
89954,125720,1,1
165988,48843,1,1
82596,82922,1,1
67086,125720,1,1
174530,1187,2,2
62530,110929,1,1
54187,102864,1,1
148226,162553,1,1
148226,40374,1,1
89021,13969,1,1
89021,13969,1,1
92924,82922,1,1
101224,125720,1,1
384,42450,2,2
155985,6599,1,1
53787,125720,1,1
43966,93947,1,1
147905,74859,1,1
174530,116093,2,2
33082,125720,1,1
43966,12737,1,1
46475,124540,1,1
63855,125720,1,1
159693,141461,1,1
46475,58670,1,1
75543,42450,2,2
147905,159411,1,1
91051,34260,1,1
112463,102864,1,1
9009,125720,1,1
112463,22372,1,1
157747,12737,1,1
157747,12737,1,1
116913,82922,1,1
128560,93947,1,1
79701,164704,1,1
43966,91042,1,1
53588,130523,1,1
53588,170520,1,1
25239,28840,2,2
25239,42450,2,2
112463,34260,1,1
135880,174776,1,1
135880,102864,1,1
62221,141461,1,1
43966,6599,1,1
174776,102864,1,1
174776,135880,1,1
149650,48843,1,1
9082,93947,1,1
112463,19158,1,1
174530,134455,2,2
130523,170520,1,1
148226,93947,1,1
14613,101806,1,1
143370,85451,1,1
171438,130714,1,1
23930,157472,1,1
53658,102864,1,1
171438,102864,1,1
39856,6599,1,1
147905,58670,1,1
42037,125720,1,1
34646,34260,1,1
108001,6599,1,1
36506,125720,1,1
34646,125748,1,1
67891,46450,1,1
67891,159037,1,1
148226,130714,1,1
3059,48843,1,1
144130,29806,1,1
144130,144130,1,1
77873,48843,1,1
57421,48843,1,1
104885,6599,1,1
124548,108373,1,1
152389,58670,1,1
114062,102864,1,1
74505,102864,1,1
11736,93947,1,1
84358,13969,1,1
148380,102864,1,1
38128,125720,1,1
6599,167791,1,1
6599,6599,1,1
46722,20111,1,1
129442,93947,1,1
129442,84483,1,1
129442,36506,1,1
129442,130455,1,1
46722,62323,1,1
46722,20111,1,1
18929,125720,1,1
25548,25239,2,2
25548,46649,2,1
76179,159037,2,1
149650,130714,1,1
467,125748,1,1
25548,27846,2,2
48350,45697,1,1
145113,68051,1,1
13969,89021,1,1
125720,6599,1,1
175734,77194,1,1
175253,70686,1,1
175253,164770,1,1
175253,102864,1,1
165143,44428,1,1
77873,102864,1,1
45013,1187,2,2
81991,63074,1,1
151051,45853,1,1
151051,74134,1,1
45013,137522,2,2
16963,77194,1,1
89021,63074,1,1
77704,48937,1,1
77704,105352,1,1
129442,36506,1,1
129442,93947,1,1
129442,130455,1,1
129442,84483,1,1
175253,63074,1,1
145113,79005,1,1
148226,45697,1,1
72544,89021,1,1
153709,102864,1,1
148226,48843,1,1
125242,12737,1,1
175253,70686,1,1
175253,164770,1,1
38724,124540,1,1
143370,159411,1,1
137282,162553,1,1
137282,40374,1,1
124540,102864,1,1
167743,40374,1,1
467,108373,1,1
95650,134630,1,1
174530,42450,2,2
86157,93947,1,1
159693,19158,1,1
1887,159411,1,1
171070,48843,1,1
36506,124540,1,1
72544,159411,1,1
167791,12737,1,1
155985,124540,1,1
18573,34260,1,1
18573,51175,1,2
29806,144130,1,1
111990,93947,1,1
63855,58670,1,1
124540,17814,1,1
111990,130714,1,1
62175,58670,1,1
63855,17814,1,1
97338,135880,1,1
86083,6599,1,1
36506,78979,1,1
71846,165758,1,1
72544,167791,1,1
384,103974,2,2
101968,58670,1,1
82445,123003,1,1
81536,45697,1,1
123003,45701,1,1
95650,134630,1,1
36506,174478,1,1
114874,6599,1,1
93384,102864,1,1
174530,76627,2,2
174530,76627,2,2
40437,77194,1,1
34053,12737,1,1
16340,21089,1,1
72544,21089,1,1
72544,6599,1,1
48228,45697,1,1
173938,108373,1,1
28506,45697,1,1
71427,102864,1,1
117201,117884,1,1
167791,12737,1,1
38128,125748,1,1
71846,102864,1,1
78500,45697,1,1
9574,125720,1,1
9574,31668,1,1
9574,33082,1,1
9574,134630,1,1
9574,43024,1,1
9574,46450,1,1
9574,3808,1,1
61431,102864,1,1
119196,159037,1,1
119196,45697,1,1
43723,43056,1,1
55301,34260,1,1
119196,167791,1,1
119196,6599,1,1
54381,124540,1,1
54381,106016,1,1
119196,130714,1,1
54381,124540,1,1
54381,40374,1,1
54381,162553,1,1
119196,102864,1,1
119196,12737,1,1
54381,124540,1,1
54381,20248,1,1
54381,6599,1,1
147826,135880,1,1
89052,135880,1,1
89052,102864,1,1
93976,46450,1,1
93976,159037,1,1
72544,125748,1,1
166017,34260,1,1
43723,58670,1,1
93384,134630,1,1
151948,97736,1,1
54381,162553,1,1
54381,40374,1,1
35366,102864,1,1
77495,125748,1,1
93384,77194,1,1
35366,102864,1,1
125720,21089,1,1
125720,6599,1,1
161263,171705,1,1
35366,89432,1,1
35366,125720,1,1
38128,134630,1,1
34646,93947,1,1
34646,78979,1,1
3456,34312,1,1
101447,25239,2,2
101447,46649,2,1
21089,6599,1,1
157472,58670,1,1
162977,45697,1,1
150781,78979,1,1
13969,96823,1,1
142435,34260,1,1
