from,to,comm_from,comm_to
21313,46649,1,1
32268,142228,1,1
162527,75451,1,1
28558,105172,1,1
162527,75451,1,1
165746,82922,1,1
131501,111130,1,1
61638,6236,1,1
128560,82922,1,1
121542,137522,2,2
168116,10656,1,1
111816,124721,1,1
46722,67749,1,1
46722,20111,1,1
43966,66052,1,1
169161,51209,2,2
79580,10656,1,1
132066,51209,2,2
111071,110929,1,1
111071,77194,1,1
111071,111071,1,1
111071,140391,1,1
132066,170509,2,2
131501,158308,1,1
131501,45701,1,1
44325,56409,2,2
44325,145442,2,2
38127,45830,1,1
121542,126844,2,2
46722,10656,1,1
34835,63855,1,1
121257,10656,1,1
14740,14740,2,2
125900,63855,1,1
93289,28621,2,2
6331,82922,1,1
14740,14740,2,2
164770,50114,1,1
164770,164770,1,1
28771,136098,2,2
71846,10656,1,1
132066,145442,2,2
105356,19158,1,1
162527,100702,1,1
75543,88337,2,2
29162,130455,1,1
93289,123662,2,2
164374,28304,1,1
164374,22204,1,1
164374,102864,1,1
157472,174090,1,1
81991,10656,1,1
81743,125720,1,1
157472,73455,1,1
93289,119383,2,2
75543,123662,2,2
93289,65244,2,2
42674,50140,1,1
162527,102864,1,1
131501,139585,1,1
93289,128180,2,2
162527,146883,1,1
162527,106952,1,1
155985,28419,1,1
129551,56409,2,2
129551,145442,2,2
132066,53762,2,2
23788,89192,1,1
116093,89415,2,2
89322,102864,1,1
132066,96341,2,2
75543,158763,2,2
9009,123003,1,1
132625,136098,2,2
158546,147506,2,2
155307,112284,2,2
46722,137616,1,1
171438,124540,1,1
141486,45697,1,1
106172,56991,1,1
106172,154551,1,1
61398,26037,1,1
91317,65430,1,1
46722,12737,1,1
12153,55474,1,1
12153,134630,1,1
13714,80703,1,1
13714,71301,1,1
131501,45697,1,1
81536,10656,1,1
74505,10656,1,1
61398,111130,1,1
122268,122268,1,1
94586,45830,1,1
46722,111171,1,1
46722,59622,1,1
128560,26037,1,1
38127,158308,1,1
694,20111,1,1
162527,32594,1,1
7893,10656,1,1
61398,18320,1,1
61398,15486,1,1
101968,156755,1,1
9082,28419,1,1
63855,123851,1,1
9082,3209,1,1
59498,10656,1,1
38128,26037,1,1
89322,66814,1,1
134306,91765,1,1
45830,28506,1,1
45830,45830,1,1
69720,111130,1,1
51951,174090,1,1
97427,102864,1,1
53787,123851,1,1
134306,10656,1,1
84424,162527,1,1
84424,84424,1,1
84424,167791,1,1
43966,111130,1,1
39456,66814,1,1
82596,45697,1,1
113370,158014,1,1
5978,111130,1,1
100200,158308,1,1
12459,76627,2,2
12459,76627,2,2
107948,102864,1,1
165066,89021,1,1
121542,86839,2,2
131501,68375,1,1
57064,57064,1,1
56164,164867,1,1
82596,86901,1,1
37263,158308,1,1
71734,96341,2,2
121542,149869,2,2
162527,139585,1,1
101968,111130,1,1
52526,102864,1,1
123003,167024,1,1
91585,91841,2,2
59498,117201,1,1
134306,116479,1,1
157109,52526,1,1
23536,96341,2,2
59498,68375,1,1
131501,159037,1,1
26037,10656,1,1
43966,158308,1,1
152234,66052,1,1
102864,111130,1,1
5978,10656,1,1
174478,10656,1,1
61398,36386,1,1
78989,102864,1,1
92488,92488,1,1
127249,158308,2,1
78989,10656,1,1
90162,159037,1,1
131501,43966,1,1
169161,65244,2,2
174478,93947,1,1
174478,78979,1,1
31716,158308,1,1
171438,127249,1,2
88934,75451,1,1
31716,158308,1,1
78989,142228,1,1
174478,38128,1,1
131501,75451,1,1
131501,38033,1,1
91585,51209,2,2
131501,105172,1,1
84985,96341,2,2
135922,150289,2,2
59498,124540,1,1
102864,158308,1,1
56164,45701,1,1
131501,50114,1,1
131501,164770,1,1
36675,124758,1,2
82292,137522,2,2
102864,25215,1,1
102864,9399,1,1
154248,31873,1,1
48035,96341,2,2
93145,58670,1,1
5978,68375,1,1
140391,140391,1,1
174478,45697,1,1
174478,81604,1,1
174788,136098,2,2
62776,40554,2,2
167743,10656,1,1
160986,44428,1,1
58633,102864,1,1
78660,10656,1,1
159037,10656,1,1
38127,159037,1,1
12153,121257,1,1
46585,69862,2,2
102864,10656,1,1
105356,167024,1,1
165774,159037,1,1
12153,55474,1,1
61398,97736,1,1
5978,75451,1,1
164106,10656,1,1
65448,174090,1,1
176860,139585,1,1
39007,170533,2,2
161360,124758,1,2
61398,45697,1,1
35298,44428,1,1
96341,136098,2,2
156422,124540,1,1
135840,92124,1,1
102576,17270,1,1
93682,66052,1,1
91051,87903,1,1
158435,96341,2,2
82810,3209,1,1
13358,63855,1,1
75612,69862,2,2
154013,87903,1,1
165758,159037,1,1
105352,139585,1,1
105352,119357,1,1
92520,31873,1,1
123003,102864,1,1
103103,41149,1,1
105352,87903,1,1
75543,133606,2,2
96341,12459,2,2
96341,96341,2,2
96341,76627,2,2
161442,75451,1,1
75543,87,2,2
15965,51999,1,1
15965,65592,1,1
48214,48214,2,2
67294,124540,1,1
28506,45697,1,1
27488,10656,1,1
28558,124540,1,1
12459,96341,2,2
12459,76627,2,2
15261,38033,1,1
154902,124540,1,1
102864,159037,1,1
105352,134586,1,1
161360,66052,1,1
159037,45697,1,1
55467,124540,1,1
43966,66052,1,1
123003,139599,1,1
84985,102864,2,1
55467,124540,1,1
74677,53955,1,1
74677,70281,1,1
154902,45697,1,1
34309,3209,1,1
67917,124540,1,1
111071,12474,1,1
111071,75451,1,1
161008,117201,1,1
158435,75612,2,2
111071,110929,1,1
111071,75451,1,1
162527,25755,1,1
43966,68375,1,1
97427,66052,1,1
140135,63855,1,1
123003,128407,1,1
75612,69862,2,2
84985,87,2,2
105352,131895,1,1
136220,102864,1,1
102601,10656,1,1
162527,84424,1,1
162527,167791,1,1
15486,18320,1,1
15486,15486,1,1
169642,136131,1,1
126304,52505,1,1
126304,159037,1,1
128991,146883,1,1
128991,106952,1,1
128560,40792,1,1
128560,148690,1,1
128560,105352,1,1
124003,124540,1,1
169642,58670,1,1
105352,18320,1,1
105352,15486,1,1
135922,137522,2,2
131501,67294,1,1
12459,96341,2,2
169642,75451,1,1
162527,75451,1,1
167817,87,2,2
167678,159037,1,1
132625,70559,2,2
57130,46868,1,1
17990,117201,1,1
124003,53787,1,1
169642,43966,1,1
84985,137522,2,2
4936,102864,1,1
174530,137522,2,2
162527,75451,1,1
89102,31873,1,1
153106,31873,1,1
31392,102864,1,1
74677,57064,1,1
132625,96341,2,2
174530,116093,2,2
116093,80921,2,2
169383,158308,1,1
167817,170646,2,2
74677,124721,1,1
23500,124540,1,1
43041,147506,2,2
106952,146883,1,1
106952,106952,1,1
131501,124511,1,1
142805,167780,1,1
105352,71926,1,1
46450,159037,1,1
84985,116093,2,2
140135,31873,1,1
74677,12737,1,1
102004,75451,1,1
43041,145442,2,2
110909,124540,1,1
53787,167743,1,1
102864,124540,1,1
43041,149869,2,2
12459,96341,2,2
174530,142854,2,2
58730,25215,1,1
58730,9399,1,1
102864,105172,1,1
151860,168945,1,1
128560,50114,1,1
128560,164770,1,1
55979,124511,1,1
57130,102864,1,1
174530,75612,2,2
132625,93289,2,2
132625,53808,2,2
70686,50114,1,1
70686,164770,1,1
102864,20248,1,1
146883,106952,1,1
127243,33082,1,1
24857,10656,1,1
162407,20248,1,1
155307,137522,2,2
57193,71867,1,1
127243,101393,1,1
166239,31873,1,1
38127,124540,1,1
45915,10656,1,1
17990,110929,1,1
116093,87,2,2
169383,169383,1,1
43966,58670,1,1
42227,102864,1,1
71867,10656,1,1
174530,56409,2,2
174530,145442,2,2
126304,137522,1,2
174530,170509,2,2
46722,161965,1,1
43966,29724,1,1
174530,97434,2,2
57866,6236,1,1
96341,168528,2,2
79975,18963,1,1
61398,10656,1,1
53787,168182,1,1
25548,137522,2,2
43966,68375,1,1
35840,96858,1,1
68483,75451,1,1
174530,123662,2,2
61398,159037,1,1
28506,159037,1,1
62789,87903,1,1
101968,159037,1,1
43041,23144,2,2
162407,124540,1,1
116093,170646,2,2
101968,67294,1,1
101968,93947,1,1
61470,124540,1,1
174530,28621,2,2
3443,28621,2,2
131501,75451,1,1
128765,67294,1,1
128765,93947,1,1
134306,144021,1,1
99884,158237,1,1
96341,93289,2,2
96341,53808,2,2
105356,10656,1,1
131501,43966,1,1
44497,96341,2,2
128560,124540,1,1
155562,10656,1,1
119798,139585,1,1
119798,119357,1,1
94425,10656,1,1
161263,72288,1,1
36898,122600,1,1
36898,173494,1,1
36898,36898,1,1
63855,124540,1,1
61398,102864,1,1
29669,85051,1,1
29669,34360,1,1
29669,19158,1,1
28419,67749,1,1
28419,20111,1,1
143866,160913,1,1
105356,20248,1,1
128560,148690,1,1
128560,105352,1,1
45706,102864,1,1
96341,87,2,2
128684,159037,1,1
107948,20248,1,1
46722,46450,1,1
18161,7127,1,1
27326,160895,1,1
43041,87,2,2
135922,145442,2,2
38127,75451,1,1
115770,28419,1,1
46722,142149,1,1
46722,19158,1,1
51501,102864,1,1
141107,96341,2,2
22313,1179,1,1
67917,173494,1,1
13969,143193,1,1
38127,10656,1,1
96341,93289,2,2
94262,31668,1,1
94262,20739,1,1
96341,164865,2,2
21313,46649,1,1
65244,93289,2,2
7499,75451,1,1
74859,10656,1,1
62009,124721,1,1
49944,142228,1,1
50114,164770,1,1
105352,45830,1,1
161360,31668,1,1
161360,20739,1,1
131501,43966,1,1
165066,10656,1,1
160895,75451,1,1
160895,75451,1,1
68483,67749,1,1
139173,101393,1,1
44497,116093,2,2
7127,31873,1,1
105356,31873,1,1
65244,40554,2,2
131895,67294,1,1
105356,124540,1,1
163614,65404,1,1
171698,55474,1,1
128560,10656,1,1
20849,31668,1,1
20849,20739,1,1
43041,116901,2,2
44497,137522,2,2
128560,67749,1,1
43041,170646,2,2
24857,31873,1,1
37199,6236,1,1
128765,45697,1,1
128765,167678,1,1
128765,96001,1,1
128765,171256,1,1
128765,81604,1,1
128560,105352,1,1
122600,173494,1,1
122600,36898,1,1
111071,110929,1,1
20111,10656,1,1
111071,110929,1,1
50140,67749,1,1
155918,65404,1,1
165988,44573,1,1
165988,96001,1,1
165988,102864,1,1
165988,159037,1,1
20849,124540,1,1
28506,45830,1,1
87672,155109,1,1
59682,59682,1,1
66929,102864,1,1
79566,158237,1,1
99135,58670,1,1
93682,101968,1,1
160895,160895,1,1
116039,168702,1,1
116039,58670,1,1
131895,101393,1,1
165988,18593,1,1
165988,96001,1,1
105352,102864,1,1
78660,155006,1,1
78660,102864,1,1
165988,45697,1,1
165988,167678,1,1
165988,96001,1,1
165988,171256,1,1
165988,81604,1,1
141334,87903,1,1
110929,77194,1,1
110929,111071,1,1
110929,140391,1,1
34646,31873,1,1
25548,172670,2,2
144200,124721,1,1
153106,10656,1,1
102753,26128,1,1
102753,142228,1,1
10165,67294,1,1
96024,46868,1,1
165988,102864,1,1
58794,10656,1,1
142228,20248,1,1
116841,87903,1,1
157396,102864,1,1
153106,97736,1,1
34954,157937,1,1
144200,142228,1,1
64754,134630,1,1
105352,159037,1,1
65244,28621,2,2
96341,142347,2,2
65244,123662,2,2
119937,160913,1,1
1524,160913,1,1
65244,170509,2,2
105823,65404,1,1
65244,56409,2,2
65244,145442,2,2
105352,46450,1,1
157396,72693,1,1
129267,174090,1,1
157396,57800,1,1
157396,64542,1,1
123954,112100,1,1
160263,11958,1,1
157396,72693,1,1
89322,124540,1,1
59622,111171,1,1
156343,102004,1,1
74007,161965,1,1
157396,33848,1,1
99135,104885,1,1
36489,20248,1,1
122563,78802,1,1
122563,67749,1,1
119357,10656,1,1
116093,164865,2,2
92520,102371,1,1
92520,102864,1,1
105356,67294,1,1
105356,93947,1,1
105352,46649,1,1
157747,101393,1,1
97331,175734,1,1
97331,97331,1,1
82596,151724,1,1
105352,12737,1,1
131501,128560,1,1
63631,40554,2,2
29669,139585,1,1
29669,119357,1,1
46722,74159,1,1
102864,20248,1,1
90035,160913,1,1
111538,124540,1,1
131501,75451,1,1
144200,102864,1,1
37199,124540,1,1
37199,6236,1,1
37199,20248,1,1
37199,102864,1,1
37199,101224,1,1
37199,111684,1,1
37199,159037,1,1
37199,46649,1,1
37199,31715,1,1
37199,134630,1,1
37199,102371,1,1
169198,75451,1,1
131501,8096,1,1
34646,43966,1,1
34646,99163,1,1
111071,110929,1,1
111071,17990,1,1
156504,80314,1,1
86144,117201,1,1
44826,120206,2,2
111071,110929,1,1
111071,17990,1,1
101393,75451,1,1
96341,164865,2,2
105172,148893,1,1
101447,65244,2,2
131501,43966,1,1
160263,93518,1,1
76074,80314,1,1
45651,104885,1,1
96341,12459,2,2
129436,94177,1,1
162527,75451,1,1
135840,8096,1,1
99135,65404,1,1
165988,3209,1,1
71734,65244,2,2
37199,124540,1,1
31873,10656,1,1
156504,124721,1,1
135840,31873,1,1
86815,160895,1,1
165988,168182,1,1
37199,35840,1,1
78738,17554,1,1
171438,10656,1,1
161008,67294,1,1
25755,102864,1,1
37199,6236,1,1
37199,6236,1,1
39360,43966,1,1
39360,99163,1,1
43761,161965,1,1
18174,142341,1,1
42450,87,2,2
141334,58670,1,1
37199,35840,1,1
37199,6236,1,1
27683,28558,1,1
38127,1179,1,1
27435,164704,1,1
27435,102864,1,1
51999,65592,1,1
99135,104885,1,1
102371,10656,1,1
105823,93644,1,1
28506,10656,1,1
125900,58670,1,1
96341,116093,2,2
28506,90850,1,1
48214,85265,2,1
31873,67294,1,1
125900,46649,1,1
37199,1976,1,1
123003,92520,1,1
1519,102864,1,1
102371,160913,1,1
165988,31873,1,1
37199,6236,1,1
156343,63855,1,1
96341,12459,2,2
37199,136220,1,1
99135,12890,1,1
92520,65404,1,1
169642,58670,1,1
169642,50274,1,1
93947,67294,1,1
37199,6236,1,1
123003,46649,1,1
45651,104885,1,1
169383,169383,1,1
74677,40374,1,1
38127,139608,1,1
165988,46450,1,1
165988,20248,1,1
156504,31873,1,1
165988,75451,1,1
115609,67749,1,1
165988,63855,1,1
135840,19158,1,1
165988,81302,1,1
84985,164865,2,2
137049,102864,1,1
78989,121663,1,1
165988,19158,1,1
58794,90850,1,1
133790,139585,1,1
165988,1179,1,1
74859,139585,1,1
74859,119357,1,1
86144,102864,1,1
11483,67749,1,1
55610,148690,1,1
86144,155109,1,1
78738,12737,1,1
96341,12459,2,2
96341,58670,2,1
115969,124540,1,1
175829,102864,1,1
131106,8096,1,1
134306,84488,1,2
134306,108832,1,2
137049,46649,1,1
169198,65404,1,1
16771,92488,1,1
45651,139585,1,1
12459,58670,2,1
12459,107574,2,2
156343,65404,1,1
58916,93947,1,1
165758,45697,1,1
67917,8096,1,1
158308,89432,1,1
45651,150819,1,1
141298,131070,1,1
45915,158237,1,1
131501,65404,1,1
141298,139585,1,1
141298,119357,1,1
167743,67749,1,1
29669,45697,1,1
153104,159411,1,1
63855,63855,1,1
165758,102864,1,1
102888,1976,1,1
77873,1179,1,1
77873,1179,1,1
50048,102864,1,1
46722,150819,1,1
165988,139585,1,1
160895,25755,1,1
155947,170168,2,2
159037,10656,1,1
66936,26037,1,1
46722,139585,1,1
29669,44573,1,1
29669,96001,1,1
29669,102864,1,1
29669,159037,1,1
167743,158237,1,1
38127,19158,1,1
87558,51209,1,2
157109,40160,1,1
102576,86083,1,1
139599,125638,1,1
78738,102864,1,1
122584,20248,1,1
49505,8096,1,1
165988,121663,1,1
58916,65404,1,1
72288,104885,1,1
49505,124540,1,1
12459,170646,2,2
52077,65404,1,1
89889,125638,1,1
78738,102864,1,1
43024,158237,1,1
47173,129392,1,1
157109,89102,1,1
74859,124540,1,1
155307,56409,2,2
155307,145442,2,2
162527,65404,1,1
131501,71867,1,1
36489,139585,1,1
157109,8096,1,1
162527,75451,1,1
38127,174090,1,1
141486,158237,1,1
28506,47979,1,1
175798,81302,1,1
153104,81302,1,1
98629,158237,1,1
10786,31873,1,1
52179,26071,1,1
93518,11958,1,1
90393,20111,1,1
160913,158237,1,1
93947,67294,1,1
93947,93947,1,1
98629,134586,1,1
9009,20248,1,1
89889,124540,1,1
130239,55474,1,1
130239,134630,1,1
162527,75451,1,1
78660,50584,1,1
78660,93947,1,1
44399,50584,1,1
44399,93947,1,1
132454,31027,1,1
98629,8096,1,1
123003,136131,1,1
55610,150819,1,1
46450,142149,1,1
67294,93947,1,1
123003,158237,1,1
72544,20248,1,1
103605,32594,1,1
162527,65404,1,1
142149,46450,1,1
63074,20111,1,1
123003,3209,1,1
162527,75451,1,1
77704,131895,1,1
9009,124540,1,1
63778,134586,1,1
61398,148893,1,1
162527,79552,1,1
162527,77347,1,1
70516,1976,1,1
77704,168945,1,1
162527,75451,1,1
170436,91426,1,1
61398,67749,1,1
93947,50584,1,1
93947,93947,1,1
36489,20248,1,1
61398,20248,1,1
11358,124540,1,1
56164,174090,1,1
152470,102864,1,1
28506,126304,1,1
28506,137522,1,2
123003,139585,1,1
124540,20248,1,1
160895,41240,1,1
78738,102864,1,1
135840,67749,1,1
123003,31873,1,1
77704,67749,1,1
82596,46450,1,1
111071,53658,1,1
79552,77347,1,1
113133,139585,1,1
113133,119357,1,1
111071,32594,1,1
64542,67749,1,1
116985,34646,1,1
13019,58670,1,1
31027,76377,1,1
29669,28506,1,1
11483,46450,1,1
131501,117863,1,1
72544,67749,1,1
108497,168528,2,2
163614,100806,1,1
169198,129392,1,1
20248,148893,1,1
81991,65404,1,1
25755,105172,1,1
161008,1179,1,1
42588,67749,1,1
81991,86083,1,1
68483,1976,1,1
25755,75451,1,1
34309,11231,1,1
124003,124003,1,1
124003,51187,1,1
156872,174784,1,1
81991,1976,1,1
176658,112100,1,1
52442,87,2,2
105356,102864,1,1
78989,96001,1,1
81991,93947,1,1
69720,130145,1,1
69720,100702,1,1
69720,102864,1,1
69720,40374,1,1
69720,135559,1,1
69720,26400,1,1
86878,96001,1,1
120195,76377,1,1
39991,65404,1,1
44497,168528,2,2
69720,65404,1,1
176658,61701,1,1
156872,67749,1,1
126304,137522,1,2
25755,102864,1,1
86878,55474,1,1
86878,134630,1,1
111071,69632,1,1
169198,65404,1,1
68157,1976,1,1
25755,158237,1,1
53093,141957,1,1
71734,56409,2,2
71734,145442,2,2
131510,52526,1,1
25755,130145,1,1
25755,100702,1,1
25755,102864,1,1
25755,40374,1,1
25755,135559,1,1
25755,26400,1,1
111071,75451,1,1
41768,43570,1,1
41768,116479,1,1
41768,102864,1,1
41768,46649,1,1
41768,125720,1,1
41768,45000,1,1
41768,162407,1,1
30092,123662,2,2
59256,102864,1,1
86144,56164,1,1
32644,65404,1,1
71734,170509,2,2
78037,154096,2,1
111071,33848,1,1
156504,136131,1,1
173616,156872,1,1
111071,790,1,1
86544,28621,2,2
87672,12890,1,1
111071,87903,1,1
123003,82922,1,1
111071,22168,1,1
111071,134669,1,1
19158,102864,1,1
26400,130145,1,1
26400,100702,1,1
26400,102864,1,1
26400,40374,1,1
26400,135559,1,1
26400,26400,1,1
111071,134568,1,1
86544,123662,2,2
152234,102864,1,1
111071,161552,1,1
173616,1179,1,1
131895,174090,1,1
153104,65404,1,1
103605,64542,1,1
97434,97434,2,2
68483,65404,1,1
103605,168182,1,1
81991,124540,1,1
124003,124003,1,1
123003,173938,1,1
123003,58670,1,1
159037,46450,1,1
81743,124721,1,1
50048,55610,1,1
50048,102864,1,1
50048,158308,1,1
50048,124721,1,1
123003,58670,1,1
131501,78660,1,1
103840,137913,1,1
125900,124540,1,1
123003,58670,1,1
63631,1421,2,2
45651,124721,1,1
12459,76627,2,2
12459,28379,2,2
111071,3209,1,1
134669,168182,1,1
81563,142228,1,1
135840,64542,1,1
58107,155109,1,1
153709,139585,1,1
153709,119357,1,1
49944,174805,1,1
120836,65404,1,1
146526,149019,1,1
120836,102864,1,1
176658,176658,1,1
176658,102864,1,1
129957,117201,1,1
111071,1179,1,1
64799,124721,1,1
111071,139608,1,1
59204,131070,1,1
77873,12890,1,1
68483,174090,1,1
67749,78802,1,1
75612,75612,2,2
112100,31873,1,1
34646,93947,1,1
111071,174784,1,1
112100,170150,1,1
103605,155109,1,1
131501,131895,1,1
9551,89954,1,1
131501,46649,1,1
111071,1887,1,1
75612,120206,2,2
46585,40554,2,2
111071,82922,1,1
67488,67749,1,1
45266,102864,1,1
49054,102864,1,1
75607,89954,1,1
103840,81991,1,1
44497,164865,2,2
111071,20248,1,1
25755,42037,1,1
25755,93947,1,1
156343,103840,1,1
55610,50048,1,1
72544,155109,1,1
78802,156872,1,1
116841,148893,1,1
25755,142228,1,1
134586,67749,1,1
169663,67749,1,1
103605,75451,1,1
115597,51999,1,1
75689,158237,1,1
149355,58670,1,1
65404,100806,1,1
174090,174090,1,1
120195,134630,1,1
10656,102864,1,1
67014,102864,1,1
68483,139585,1,1
68483,119357,1,1
164106,131070,1,1
155307,86544,2,2
98957,52505,1,1
98957,159037,1,1
67488,31873,1,1
88934,154096,1,1
161965,26037,1,1
85265,154096,1,1
63631,145442,2,2
45571,87,2,2
103840,155109,1,1
120195,42174,1,1
43394,158237,1,1
38127,58670,1,1
161263,57800,1,1
48035,168528,2,2
175734,20111,1,1
154013,102864,1,1
18968,102864,1,1
85265,85974,1,1
85265,28707,1,1
131510,139585,1,1
131510,119357,1,1
103840,156343,1,1
139585,31873,1,1
93682,156343,1,1
160895,102864,1,1
116093,97434,2,2
27089,100806,1,1
111071,28419,1,1
176658,174090,1,1
137464,125401,1,1
101968,174805,1,1
139585,119357,1,1
85265,48214,1,2
162527,159607,1,1
147232,96001,1,1
82596,101393,1,1
162527,102864,1,1
162527,87903,1,1
102371,158237,1,1
157747,156343,1,1
99816,172398,1,1
99816,172398,1,1
99816,102864,1,1
68483,131070,1,1
164704,27435,1,1
164704,164704,1,1
57130,102864,1,1
150980,93947,1,1
40160,26037,1,1
81991,130145,1,1
50114,158237,1,1
49505,12890,1,1
77704,31873,1,1
57130,102864,1,1
116841,96001,1,1
164704,171705,1,1
164704,164704,1,1
165758,67749,1,1
165758,20111,1,1
63631,164865,2,2
164704,134630,1,1
164704,102864,1,1
164704,164704,1,1
164704,55474,1,1
31657,67749,1,1
73172,124758,1,2
164704,87409,1,1
164704,164704,1,1
11615,92520,1,1
48613,67749,1,1
162527,75451,1,1
164704,156872,1,1
63631,164865,2,2
86144,102864,1,1
57130,102864,1,1
52505,159037,1,1
176658,25108,1,1
98629,50274,1,1
164704,39085,1,1
164704,164704,1,1
150980,45830,1,1
74443,67749,1,1
38127,124721,1,1
164374,50274,1,1
160205,46050,2,2
96802,102864,1,1
78660,93947,1,1
78660,78979,1,1
159331,26037,1,1
93384,55474,1,1
93384,134630,1,1
160205,86544,2,2
121542,123662,2,2
93682,75451,1,1
8685,75451,1,1
229,102864,1,1
19530,55474,2,1
19530,134630,2,1
34309,55467,1,1
34309,28707,1,1
34309,102864,1,1
34646,3209,1,1
98629,25102,1,1
63631,170533,2,2
34646,45830,1,1
173245,170509,2,2
34646,58670,1,1
132454,58670,1,1
173245,56409,2,2
173245,145442,2,2
87411,100806,1,1
34646,136131,1,1
116093,25239,2,2
116093,46649,2,1
116093,46649,2,1
153761,31873,1,1
131070,131501,1,1
162527,25755,1,1
68483,100806,1,1
93682,100806,1,1
159270,46450,1,1
17990,168182,1,1
131501,18320,1,1
131501,15486,1,1
111130,10656,1,1
111071,110929,1,1
111071,111071,1,1
111071,77194,1,1
84985,109969,2,2
84985,149869,2,2
76074,168182,1,1
56409,145442,2,2
56409,145442,2,2
155109,7127,1,1
45830,67749,1,1
77873,96001,1,1
5978,67749,1,1
44497,109969,2,2
44497,149869,2,2
63855,158237,1,1
44497,53706,2,2
44497,1187,2,2
63855,1179,1,1
111071,110929,1,1
111071,50579,1,1
111071,111071,1,1
25168,103605,1,1
108497,84851,2,2
56409,53762,2,2
131501,1179,1,1
31657,58670,1,1
59015,102864,1,1
25239,46649,2,1
25239,46649,2,1
8640,74315,1,1
8640,8640,1,1
116093,129755,2,2
63855,67749,1,1
155109,114828,1,1
116093,170533,2,2
131501,135134,1,1
40519,131106,1,1
164292,38605,1,1
116093,142854,2,2
85265,88934,1,1
85265,28707,1,1
56164,168945,1,1
126304,174805,1,1
153180,149365,2,2
34835,103644,1,1
68483,71867,1,1
17270,81577,1,1
73021,58670,1,1
90162,159037,1,1
161008,31668,1,1
161008,20739,1,1
122173,168182,1,1
151860,102864,1,1
86144,93947,1,1
50584,93947,1,1
73021,158237,1,1
131501,10656,1,1
103646,168945,1,1
86637,104885,1,1
131501,158237,1,1
20111,67749,1,1
20111,20111,1,1
63631,75612,2,2
56164,131895,1,1
67749,67749,1,1
128624,55474,1,1
128624,134630,1,1
131501,58670,1,1
67749,20111,1,1
86637,104885,1,1
65769,134191,1,1
161008,71867,1,1
112080,55301,1,1
112080,112080,1,1
158308,103207,1,1
86637,104885,1,1
86637,104885,1,1
73021,75451,1,1
44428,71867,1,1
48992,58670,1,1
27178,102864,1,1
44428,98775,1,1
162527,162527,1,1
48992,150991,1,1
86144,1179,1,1
131501,16002,1,1
31657,1179,1,1
170509,87,2,2
86637,1887,1,1
172398,169383,1,1
118700,120206,2,2
31657,93947,1,1
61398,21069,1,1
171551,51999,1,1
71301,58670,1,1
73021,131106,1,1
75451,75451,1,1
141623,48035,2,2
141623,141623,2,2
63855,1179,1,1
131501,131106,1,1
63855,31873,1,1
92630,76377,1,1
165774,174805,1,1
124003,13088,1,1
144947,108711,1,1
141623,48035,2,2
123733,19530,1,2
1519,102864,1,1
118306,55474,1,1
118306,134630,1,1
168182,18320,1,1
13088,75451,1,1
154744,102864,1,1
38127,151950,1,1
170967,126304,1,1
40792,174805,1,1
77873,102864,1,1
63631,149869,2,2
44497,93289,2,2
90850,93947,1,1
90850,78979,1,1
171690,174090,1,1
89954,159037,1,1
131501,131070,1,1
44497,141623,2,2
56164,174805,1,1
93289,128180,2,2
131501,72288,1,1
21413,158237,1,1
86544,145442,2,2
128407,102864,1,1
44497,96341,2,2
151771,129234,1,1
153938,58670,1,1
32438,75451,1,1
159037,174805,1,1
162527,139585,1,1
44497,150289,2,2
87621,158237,1,1
29088,104885,1,1
122600,58670,1,1
50892,142228,1,1
165988,102864,1,1
77059,44428,1,1
29088,158237,1,1
172670,158763,2,2
87411,75451,1,1
73021,91412,1,1
73021,159607,1,1
157176,102864,1,1
162977,55474,1,1
162977,134630,1,1
97209,111130,1,1
56315,1179,1,1
93518,102864,1,1
52219,93289,2,2
54227,146652,1,1
106416,106416,1,1
73021,82922,1,1
157747,12737,1,1
161360,26209,1,1
54227,114693,1,1
54227,164106,1,1
86144,170150,1,1
48035,141623,2,2
163065,57064,1,1
155006,3209,1,1
106416,46868,1,1
82275,58670,1,1
124721,158237,1,1
173490,75451,1,1
131501,75451,1,1
87672,57800,1,1
50584,102864,1,1
135134,1179,1,1
141623,141623,2,2
1803,161965,1,1
5475,102864,1,1
31873,18320,1,1
31873,15486,1,1
28506,126304,1,1
59833,148893,1,1
136741,164704,1,1
93947,78979,1,1
62530,1179,1,1
73021,102864,1,1
18320,15486,1,1
63631,87,2,2
158966,158966,1,1
96658,102864,1,1
52219,87,2,2
28506,174805,1,1
111816,75451,1,1
48035,141623,2,2
166807,102864,1,1
61398,158237,1,1
102601,20111,1,1
82275,31873,1,1
147905,93947,1,1
163065,71867,1,1
3443,93289,2,2
81743,87903,1,1
62221,158237,1,1
61398,55474,1,1
61398,134630,1,1
56164,158237,1,1
38128,167192,1,1
94044,114484,1,1
9009,42037,1,1
9009,93947,1,1
129957,93947,1,1
21243,42174,1,1
73021,68051,1,1
161360,31873,1,1
155307,150289,2,2
142228,87903,1,1
124540,150991,1,1
142228,158237,1,1
166199,58670,1,1
61398,58670,1,1
160895,32103,1,1
40437,99163,1,1
143282,58670,1,1
119145,75451,2,1
124540,169383,1,1
86144,127496,1,1
76074,55474,1,1
11750,102864,1,1
97338,10656,1,1
122563,53658,1,1
158308,105803,1,1
94177,111130,1,1
124540,102864,1,1
102864,158237,1,1
42399,102864,1,1
